trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
6399,255,811.735439615,,1736348650.4361556,0.0,0.01900104247033596,,,,,,
6449,256,817.760275827,1e-05,1736348656.4609137,,,,,,,,
6449,257,817.874952895,,1736348656.5755587,0.0,0.22233052551746368,,,,,,
6499,258,823.903580899,1e-05,1736348662.6042268,,,,,,,,
6499,259,824.018618115,,1736348662.7193825,0.0,0.32381299138069153,,,,,,
6549,260,830.044854116,1e-05,1736348668.745497,,,,,,,,
6549,261,830.159502067,,1736348668.8602602,0.0,0.09484472870826721,,,,,,
6599,262,836.185029112,1e-05,1736348674.8856359,,,,,,,,
6599,263,836.300062287,,1736348675.000684,0.0,0.2650860548019409,,,,,,
6649,264,842.341001596,1e-05,1736348681.0416236,,,,,,,,
6649,265,842.455602907,,1736348681.156347,0.0,0.37029895186424255,,,,,,
6699,266,848.479692399,1e-05,1736348687.1803322,,,,,,,,
6699,267,848.594224413,,1736348687.2949214,0.0,0.18496112525463104,,,,,,
6749,268,854.61109444,1e-05,1736348693.3117118,,,,,,,,
6749,269,854.725347375,,1736348693.4260707,0.0,0.18924468755722046,,,,,,
6799,270,860.750438459,1e-05,1736348699.4510832,,,,,,,,
6799,271,860.864549421,,1736348699.5652785,0.0,0.05395470932126045,,,,,,
6849,272,866.874326376,1e-05,1736348705.5749733,,,,,,,,
6849,273,866.989322448,,1736348705.6900642,0.0,0.0689217820763588,,,,,,
6899,274,873.012402627,1e-05,1736348711.7130573,,,,,,,,
6899,275,873.127628482,,1736348711.8283412,0.0,0.03863498941063881,,,,,,
6949,276,879.157507053,1e-05,1736348717.858148,,,,,,,,
6949,277,879.272229049,,1736348717.9729095,0.0,0.07248369604349136,,,,,,
6999,278,885.308920366,1e-05,1736348724.009533,,,,,,,,
6999,279,885.423850394,,1736348724.1246078,0.0,0.01168875303119421,,,,,,
7049,280,891.462614675,1e-05,1736348730.1632855,,,,,,,,
7049,281,891.577153795,,1736348730.277879,0.0,0.024107271805405617,,,,,,
7099,282,897.610539961,1e-05,1736348736.3111908,,,,,,,,
7099,283,897.725775477,,1736348736.426514,0.0,0.049154650419950485,,,,,,
7149,284,903.739142272,1e-05,1736348742.4397783,,,,,,,,
7149,285,903.853281058,,1736348742.5540555,0.0,0.10796402394771576,,,,,,
7199,286,909.868177984,1e-05,1736348748.5688658,,,,,,,,
7199,287,909.983315242,,1736348748.6839874,0.0,0.037433892488479614,,,,,,
7249,288,916.005251798,1e-05,1736348754.705916,,,,,,,,
7249,289,916.120717074,,1736348754.8213751,0.0,0.10531359910964966,,,,,,
7299,290,922.148427883,1e-05,1736348760.8490138,,,,,,,,
7299,291,922.263667348,,1736348760.964322,0.0,0.06614916026592255,,,,,,
7349,292,928.285851973,1e-05,1736348766.9865236,,,,,,,,
7349,293,928.400239457,,1736348767.1009598,0.0,0.041774932295084,,,,,,
7399,294,934.420411235,1e-05,1736348773.1210513,,,,,,,,
7399,295,934.534665332,,1736348773.235422,0.0,0.12636056542396545,,,,,,
7449,296,940.561277753,1e-05,1736348779.2620113,,,,,,,,
7449,297,940.676197048,,1736348779.3769436,0.0,0.230120450258255,,,,,,
7499,298,946.700517345,1e-05,1736348785.4011776,,,,,,,,
7499,299,946.815772812,,1736348785.516423,0.0,0.09696554392576218,,,,,,
7549,300,952.842193065,1e-05,1736348791.5428207,,,,,,,,
7549,301,952.957199578,,1736348791.657957,0.0,0.03416827693581581,,,,,,
7599,302,958.991747769,1e-05,1736348797.6924188,,,,,,,,
7599,303,959.106796885,,1736348797.807552,0.0,0.25851768255233765,,,,,,
7649,304,965.129054048,1e-05,1736348803.8296773,,,,,,,,
7649,305,965.243802794,,1736348803.9444442,0.0,0.02994677610695362,,,,,,
7699,306,971.263616232,1e-05,1736348809.9642227,,,,,,,,
7699,307,971.378712672,,1736348810.079379,0.0,0.06736911833286285,,,,,,
7749,308,977.406616122,1e-05,1736348816.1072586,,,,,,,,
7749,309,977.521478006,,1736348816.2222152,0.0,0.24667152762413025,,,,,,
7799,310,983.546387798,1e-05,1736348822.2470293,,,,,,,,
7799,311,983.661183139,,1736348822.36194,0.0,0.024740474298596382,,,,,,
7849,312,989.683551549,1e-05,1736348828.3842063,,,,,,,,
7849,313,989.798218542,,1736348828.4989698,0.0,0.1852577030658722,,,,,,
7899,314,995.835721186,1e-05,1736348834.5363739,,,,,,,,
7899,315,995.951160048,,1736348834.651908,0.0,0.10164562612771988,,,,,,
7949,316,1001.973631804,1e-05,1736348840.6742663,,,,,,,,
7949,317,1002.088093008,,1736348840.7888286,0.0,0.19561588764190674,,,,,,
7999,318,1008.108509276,1e-05,1736348846.80912,,,,,,,,
7999,319,1008.222976332,,1736348846.923688,0.0,0.09134592860937119,,,,,,
8035,320,1021.535232741,,1736348860.2358725,0.0,,0.9675999879837036,0.09175906330347061,,,,
8035,321,1053.365056574,,1736348892.045653,0.0,,,,0.9445174932479858,0.15328876674175262,,
8036,322,1065.006805662,,1736348903.7074625,1.0,,,,,,0.9692000150680542,0.08981998264789581
