trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
1351,79,478.642109896,,1736380967.422481,12.0,,,,0.9954710006713867,0.01706172525882721,,
1399,80,486.16064186,1e-05,1736380974.940891,,,,,,,,
1399,81,486.27484942,,1736380975.0552177,13.0,0.02195088192820549,,,,,,
1449,82,492.244152114,1e-05,1736380981.0244143,,,,,,,,
1449,83,492.358226214,,1736380981.138597,13.0,9.319144010078162e-05,,,,,,
1455,84,495.005491279,,1736380983.7856708,13.0,,0.9130434989929199,0.4835418164730072,,,,
1455,85,495.011809338,,1736380983.7921996,13.0,,,,0.9945651888847351,0.018938440829515457,,
1499,86,501.973807046,1e-05,1736380990.7540677,,,,,,,,
1499,87,502.087964913,,1736380990.8683283,14.0,0.0024283351376652718,,,,,,
1549,88,508.068106155,1e-05,1736380996.8484182,,,,,,,,
1549,89,508.182463956,,1736380996.962563,14.0,0.03621730953454971,,,,,,
1559,90,511.32742879,,1736381000.068908,14.0,,0.9130434989929199,0.5058128237724304,,,,
1559,91,511.327484885,,1736381000.0747056,14.0,,,,0.9957729578018188,0.019100526347756386,,
1599,92,517.754618243,1e-05,1736381006.534853,,,,,,,,
1599,93,517.86941064,,1736381006.6497197,15.0,0.00045928650069981813,,,,,,
1649,94,523.847365542,1e-05,1736381012.6276534,,,,,,,,
1649,95,523.961644115,,1736381012.7420247,15.0,0.00011985253513557836,,,,,,
1663,96,527.558568121,,1736381016.3388104,15.0,,0.91576087474823,0.4903235137462616,,,,
1663,97,527.564221714,,1736381016.344646,15.0,,,,0.9969806671142578,0.00956697016954422,,
1699,98,533.569989055,1e-05,1736381022.350192,,,,,,,,
1699,99,533.684749862,,1736381022.4650524,16.0,0.000110774883069098,,,,,,
1749,100,539.662399794,1e-05,1736381028.442423,,,,,,,,
1749,101,539.775897732,,1736381028.5562766,16.0,0.011993245221674442,,,,,,
1767,102,543.890594427,,1736381032.6708198,16.0,,0.9130434989929199,0.46946781873703003,,,,
1767,103,543.896502186,,1736381032.6769233,16.0,,,,0.9936594367027283,0.022136393934488297,,
1799,104,549.406589794,1e-05,1736381038.1867726,,,,,,,,
1799,105,549.520803014,,1736381038.30117,17.0,0.000788738252595067,,,,,,
1849,106,555.508594618,1e-05,1736381044.2889562,,,,,,,,
1849,107,555.622560644,,1736381044.4029346,17.0,0.002385771833360195,,,,,,
1871,108,560.211062817,,1736381048.991332,17.0,,0.9402173757553101,0.3225521743297577,,,,
1871,109,560.216906686,,1736381048.997312,17.0,,,,0.9969806671142578,0.013383802957832813,,
1899,110,565.236958388,1e-05,1736381054.0171607,,,,,,,,
1899,111,565.351768387,,1736381054.132135,18.0,1.9086435713688843e-05,,,,,,
1949,112,571.324282973,1e-05,1736381060.104617,,,,,,,,
1949,113,571.438674396,,1736381060.219069,18.0,0.0003134465659968555,,,,,,
1975,114,576.510222765,,1736381065.2904487,18.0,,0.9130434989929199,0.5345873236656189,,,,
1975,115,576.516727885,,1736381065.2971032,18.0,,,,0.9981883764266968,0.009237638674676418,,
1999,116,581.058339101,1e-05,1736381069.83855,,,,,,,,
1999,117,581.173281407,,1736381069.953559,19.0,7.910724525572732e-05,,,,,,
2049,118,587.168623408,1e-05,1736381075.948977,,,,,,,,
2049,119,587.283099489,,1736381076.063471,19.0,0.000285296788206324,,,,,,
2079,120,592.827788026,,1736381081.6080594,19.0,,0.926630437374115,0.43579673767089844,,,,
2079,121,592.833572344,,1736381081.6139808,19.0,,,,0.9969806671142578,0.008505427278578281,,
2099,122,596.909529686,1e-05,1736381085.6897156,,,,,,,,
2099,123,597.023786727,,1736381085.8041317,20.0,0.00011211346281925216,,,,,,
2149,124,603.022848898,1e-05,1736381091.8031638,,,,,,,,
2149,125,603.137333485,,1736381091.9176993,20.0,0.0006900561857037246,,,,,,
2183,126,609.175166833,,1736381097.9553752,20.0,,0.9375,0.48456406593322754,,,,
2183,127,609.180803865,,1736381097.9612136,20.0,,,,0.9960748553276062,0.012090599164366722,,
2199,128,612.734487561,1e-05,1736381101.514669,,,,,,,,
2199,129,612.848930911,,1736381101.6292167,21.0,0.022577300667762756,,,,,,
2249,130,618.838881057,1e-05,1736381107.6191926,,,,,,,,
2249,131,618.953413364,,1736381107.7338173,21.0,0.00024714547907933593,,,,,,
2287,132,625.465635334,,1736381114.2458692,21.0,,0.9402173757553101,0.425152063369751,,,,
2287,133,655.514364146,,1736381144.2947106,21.0,,,,0.9984903335571289,0.006918595638126135,,
2299,134,658.607298154,1e-05,1736381147.3875117,,,,,,,,
2299,135,658.72145221,,1736381147.5018353,22.0,0.0015223112422972918,,,,,,
2349,136,664.709662139,1e-05,1736381153.4899454,,,,,,,,
2349,137,664.823765019,,1736381153.6041546,22.0,0.00032670237123966217,,,,,,
2391,138,671.848425573,,1736381160.6286957,22.0,,0.9320651888847351,0.37756219506263733,,,,
2391,139,702.475575943,,1736381191.2559302,22.0,,,,0.998792290687561,0.003955051302909851,,
2399,140,705.091025895,1e-05,1736381193.8712347,,,,,,,,
2399,141,705.205393946,,1736381193.9857507,23.0,1.4758800716663245e-05,,,,,,
2449,142,711.211630947,1e-05,1736381199.9919612,,,,,,,,
2449,143,711.326444463,,1736381200.1067502,23.0,0.0001738408609526232,,,,,,
2495,144,718.850009147,,1736381207.6302884,23.0,,0.9320651888847351,0.41490721702575684,,,,
2495,145,718.855825388,,1736381207.6362476,23.0,,,,0.9978864789009094,0.006444623693823814,,
2499,146,720.964144535,1e-05,1736381209.7442122,,,,,,,,
2499,147,721.079355396,,1736381209.8596103,24.0,0.08098446577787399,,,,,,
2549,148,727.07682097,1e-05,1736381215.8571572,,,,,,,,
2549,149,727.190921778,,1736381215.9713163,24.0,0.0026388042606413364,,,,,,
2599,150,733.164975924,1e-05,1736381221.944987,,,,,,,,
2599,151,733.224809198,,1736381222.0052185,24.0,0.12066711485385895,,,,,,
2599,152,735.185667054,,1736381223.9658983,24.0,,0.91576087474823,0.48711735010147095,,,,
2599,153,735.191659576,,1736381223.9720576,24.0,,,,0.9933574795722961,0.016997329890727997,,
2649,154,742.892107282,1e-05,1736381231.6723483,,,,,,,,
2649,155,743.007692393,,1736381231.7879646,25.0,0.00036851660115644336,,,,,,
2699,156,748.990804935,1e-05,1736381237.771088,,,,,,,,
2699,157,749.104860656,,1736381237.8852568,25.0,0.03631221130490303,,,,,,
2703,158,751.489187298,,1736381240.2694836,25.0,,0.9239130616188049,0.4881611168384552,,,,
2703,159,751.495045588,,1736381240.2754624,25.0,,,,0.9945651888847351,0.01901906542479992,,
2749,160,758.742195396,1e-05,1736381247.5223737,,,,,,,,
2749,161,758.857020599,,1736381247.637369,26.0,1.248667285835836e-05,,,,,,
2799,162,764.848736796,1e-05,1736381253.6287835,,,,,,,,
2799,163,764.963126152,,1736381253.7432232,26.0,0.0005396555061452091,,,,,,
2807,164,767.859348749,,1736381256.6395764,26.0,,0.904891312122345,0.5155170559883118,,,,
2807,165,767.865092394,,1736381256.6455164,26.0,,,,0.987922728061676,0.05462313070893288,,
2849,166,774.544130161,1e-05,1736381263.3243604,,,,,,,,
2849,167,774.658377879,,1736381263.4387028,27.0,0.1612691730260849,,,,,,
2899,168,780.641591926,1e-05,1736381269.4219341,,,,,,,,
2899,169,780.756318191,,1736381269.5361865,27.0,0.008069640956819057,,,,,,
2911,170,784.118494768,,1736381272.898717,27.0,,0.907608687877655,0.536308765411377,,,,
2911,171,784.124457483,,1736381272.9048433,27.0,,,,0.9927536249160767,0.024414734914898872,,
2949,172,790.373436022,1e-05,1736381279.1536453,,,,,,,,
2949,173,790.488151877,,1736381279.2685316,28.0,0.04170641303062439,,,,,,
2999,174,796.47947667,1e-05,1736381285.259829,,,,,,,,
2999,175,796.593662009,,1736381285.3740258,28.0,0.005963027011603117,,,,,,
3015,176,800.435523048,,1736381289.2157617,28.0,,0.926630437374115,0.34755897521972656,,,,
3015,177,800.441339369,,1736381289.221726,28.0,,,,0.9969806671142578,0.009345022030174732,,
3049,178,806.245719974,1e-05,1736381295.0259724,,,,,,,,
3049,179,806.360242995,,1736381295.1406522,29.0,2.427836079732515e-05,,,,,,
3099,180,812.352722829,1e-05,1736381301.1329093,,,,,,,,
3099,181,812.466912133,,1736381301.24719,29.0,0.0005626595811918378,,,,,,
3119,182,816.829833098,,1736381305.6101084,29.0,,0.9211956262588501,0.5143098831176758,,,,
3119,183,816.835850756,,1736381305.6162107,29.0,,,,0.9984903335571289,0.0043842121958732605,,
3149,184,822.062144494,1e-05,1736381310.842361,,,,,,,,
3149,185,822.176608353,,1736381310.9569144,30.0,8.861885362421162e-06,,,,,,
3199,186,828.187944735,1e-05,1736381316.968221,,,,,,,,
3199,187,828.302371744,,1736381317.0824952,30.0,0.00011497453670017421,,,,,,
3223,188,833.118464824,,1736381321.898725,30.0,,0.9211956262588501,0.5117889642715454,,,,
3223,189,833.124394086,,1736381321.904804,30.0,,,,0.998792290687561,0.004441120661795139,,
3249,190,837.883317093,1e-05,1736381326.6635482,,,,,,,,
3249,191,837.997648401,,1736381326.778001,31.0,0.0005398475332185626,,,,,,
3299,192,843.996629316,1e-05,1736381332.7769744,,,,,,,,
3299,193,844.111183152,,1736381332.8912616,31.0,0.043959841132164,,,,,,
3327,194,849.419821643,,1736381338.2000408,31.0,,0.883152186870575,0.6185854077339172,,,,
3327,195,849.425477453,,1736381338.2058992,31.0,,,,0.9981883764266968,0.007379007060080767,,
3349,196,853.701363437,1e-05,1736381342.4815693,,,,,,,,
3349,197,853.816068515,,1736381342.5964224,32.0,0.04408494010567665,,,,,,
3399,198,859.827722254,1e-05,1736381348.6080306,,,,,,,,
3399,199,859.942735469,,1736381348.7231288,32.0,0.0011910025496035814,,,,,,
3431,200,865.784650327,,1736381354.5648603,32.0,,0.904891312122345,0.5944409966468811,,,,
3431,201,865.790321184,,1736381354.5706675,32.0,,,,0.9936594367027283,0.020860152319073677,,
3449,202,869.599769666,1e-05,1736381358.3799286,,,,,,,,
3449,203,869.714399883,,1736381358.4947026,33.0,3.598549301386811e-05,,,,,,
3499,204,875.733014983,1e-05,1736381364.513313,,,,,,,,
3499,205,875.847972122,,1736381364.6282856,33.0,2.4420491172350012e-05,,,,,,
3535,206,882.155030399,,1736381370.935299,33.0,,0.89402174949646,0.6776118874549866,,,,
3535,207,882.160994747,,1736381370.9413893,33.0,,,,0.9960748553276062,0.006855206564068794,,
3549,208,885.534017808,1e-05,1736381374.3142142,,,,,,,,
3549,209,885.648542425,,1736381374.4289114,34.0,8.724378858460113e-06,,,,,,
3599,210,891.648885055,1e-05,1736381380.4291604,,,,,,,,
3599,211,891.76360655,,1736381380.5439754,34.0,7.68737809266895e-05,,,,,,
3639,212,898.563549455,,1736381387.3437805,34.0,,0.89673912525177,0.7372050285339355,,,,
3639,213,898.570084804,,1736381387.3504279,34.0,,,,0.9978864789009094,0.010876218788325787,,
3649,214,901.449713455,1e-05,1736381390.229927,,,,,,,,
3649,215,901.564375808,,1736381390.3447623,35.0,0.0021120926830917597,,,,,,
3699,216,907.575710525,1e-05,1736381396.356023,,,,,,,,
3699,217,907.689948502,,1736381396.4703271,35.0,0.014791942201554775,,,,,,
3743,218,914.982369582,,1736381403.7625732,35.0,,0.89402174949646,0.601209819316864,,,,
3743,219,914.988180673,,1736381403.7685513,35.0,,,,0.9939613342285156,0.021224550902843475,,
3749,220,917.343160508,1e-05,1736381406.123429,,,,,,,,
3749,221,917.458101463,,1736381406.2384806,36.0,0.008939103223383427,,,,,,
3799,222,923.457330152,1e-05,1736381412.237626,,,,,,,,
3799,223,923.571692261,,1736381412.3520494,36.0,6.748794112354517e-05,,,,,,
3847,224,931.301076984,,1736381420.0813787,36.0,,0.91847825050354,0.5669764876365662,,,,
3847,225,963.150245333,,1736381451.92877,36.0,,,,0.998792290687561,0.0024195804726332426,,
3849,226,965.003036657,1e-05,1736381453.7826803,,,,,,,,
3849,227,965.131514861,,1736381453.9107797,37.0,1.7597258192836307e-05,,,,,,
3899,228,971.289652718,1e-05,1736381460.069895,,,,,,,,
3899,229,971.403398707,,1736381460.1837547,37.0,4.036157770315185e-05,,,,,,
3949,230,977.441585351,1e-05,1736381466.2218547,,,,,,,,
3949,231,977.555749474,,1736381466.3360376,37.0,0.0008128911140374839,,,,,,
3951,232,980.203612444,,1736381468.9838634,37.0,,0.904891312122345,0.5624452233314514,,,,
3951,233,980.209643416,,1736381468.9900362,37.0,,,,0.9981883764266968,0.008443376049399376,,
3999,234,988.198142417,1e-05,1736381476.9783397,,,,,,,,
3999,235,988.312635386,,1736381477.092992,38.0,0.0005138780688866973,,,,,,
4049,236,994.296682333,1e-05,1736381483.0769024,,,,,,,,
4049,237,994.411179649,,1736381483.191186,38.0,5.226237772149034e-05,,,,,,
4055,238,997.366749958,,1736381486.1470284,38.0,,0.89673912525177,0.7976430654525757,,,,
4055,239,997.373035127,,1736381486.1534016,38.0,,,,0.9948671460151672,0.01953814923763275,,
4099,240,1004.746467664,1e-05,1736381493.526689,,,,,,,,
4099,241,1004.861317852,,1736381493.6416256,39.0,0.33395087718963623,,,,,,
4149,242,1010.847209989,1e-05,1736381499.6274934,,,,,,,,
4149,243,1010.961608039,,1736381499.7419825,39.0,0.0002399803197477013,,,,,,
4159,244,1014.410097036,,1736381503.190365,39.0,,0.8695651888847351,0.8819215297698975,,,,
4159,245,1014.416532398,,1736381503.196892,39.0,,,,0.9858092069625854,0.05422784388065338,,
4199,246,1021.217756345,1e-05,1736381509.9980123,,,,,,,,
4199,247,1021.332433417,,1736381510.1127672,40.0,0.00030513503588736057,,,,,,
4249,248,1027.326225804,1e-05,1736381516.106541,,,,,,,,
4249,249,1027.440741193,,1736381516.2208118,40.0,0.001923842472024262,,,,,,
4263,250,1031.351768808,,1736381520.1319559,40.0,,0.904891312122345,0.6550984978675842,,,,
4263,251,1031.358051772,,1736381520.1384554,40.0,,,,0.9948671460151672,0.016463829204440117,,
4299,252,1037.690051474,1e-05,1736381526.470264,,,,,,,,
4299,253,1037.804569377,,1736381526.5849118,41.0,4.6824716264382005e-06,,,,,,
4349,254,1043.797797778,1e-05,1736381532.5781245,,,,,,,,
4349,255,1043.913482509,,1736381532.6938937,41.0,0.000273924000794068,,,,,,
4367,256,1048.312914069,,1736381537.0931218,41.0,,0.9130434989929199,0.5149057507514954,,,,
4367,257,1048.31917912,,1736381537.099536,41.0,,,,0.9972826242446899,0.008123012259602547,,
4399,258,1054.168827383,1e-05,1736381542.9490414,,,,,,,,
4399,259,1054.283496698,,1736381543.0638533,42.0,0.0003843923914246261,,,,,,
4449,260,1060.28636725,1e-05,1736381549.0666502,,,,,,,,
4449,261,1060.400520878,,1736381549.1809263,42.0,0.0006925878114998341,,,,,,
4471,262,1065.273561324,,1736381554.0538206,42.0,,0.91847825050354,0.578042209148407,,,,
4471,263,1065.279521554,,1736381554.0599363,42.0,,,,0.9960748553276062,0.015264750458300114,,
4499,264,1070.610167233,1e-05,1736381559.3903933,,,,,,,,
4499,265,1070.724481071,,1736381559.5048468,43.0,1.3699828741664533e-05,,,,,,
4549,266,1076.727091903,1e-05,1736381565.5072749,,,,,,,,
4549,267,1076.841310602,,1736381565.6216319,43.0,0.0010657033417373896,,,,,,
4575,268,1082.205199543,,1736381570.9854522,43.0,,0.91576087474823,0.46404924988746643,,,,
4575,269,1082.211102906,,1736381570.9915383,43.0,,,,0.9981883764266968,0.003954621963202953,,
4599,270,1087.027242536,1e-05,1736381575.8074188,,,,,,,,
4599,271,1087.141587261,,1736381575.9219484,44.0,1.391627847624477e-05,,,,,,
4649,272,1093.140640789,1e-05,1736381581.9209719,,,,,,,,
4649,273,1093.254970596,,1736381582.0353518,44.0,2.2061583877075464e-05,,,,,,
4679,274,1099.13942256,,1736381587.9196932,44.0,,0.91847825050354,0.4664701521396637,,,,
4679,275,1129.379565173,,1736381618.159772,44.0,,,,1.0,3.7161942600505427e-05,,
4699,276,1133.906514508,1e-05,1736381622.6867163,,,,,,,,
4699,277,1134.02096048,,1736381622.8013325,45.0,2.6858956516662147e-06,,,,,,
4749,278,1140.007393848,1e-05,1736381628.7876866,,,,,,,,
4749,279,1140.122302838,,1736381628.9026132,45.0,3.442128900132957e-06,,,,,,
4783,280,1146.459789175,,1736381635.240049,45.0,,0.91576087474823,0.44566723704338074,,,,
4783,281,1176.894373444,,1736381665.6746824,45.0,,,,1.0,1.405927469022572e-05,,
4799,282,1180.686131859,1e-05,1736381669.4663475,,,,,,,,
4799,283,1180.799963566,,1736381669.58025,46.0,4.4379718019627035e-05,,,,,,
4849,284,1186.797641299,1e-05,1736381675.5779326,,,,,,,,
4849,285,1186.911470681,,1736381675.691838,46.0,1.2516784408944659e-06,,,,,,
4887,286,1193.754505178,,1736381682.534674,46.0,,0.904891312122345,0.5063909292221069,,,,
4887,287,1193.760760661,,1736381682.5410845,46.0,,,,1.0,6.362699787132442e-05,,
4899,288,1197.123497713,1e-05,1736381685.9036963,,,,,,,,
4899,289,1197.237247645,,1736381686.0175824,47.0,1.6243004210991785e-05,,,,,,
4949,290,1203.246553955,1e-05,1736381692.026872,,,,,,,,
4949,291,1203.360910726,,1736381692.1412644,47.0,9.241734005627222e-06,,,,,,
4991,292,1210.708494153,,1736381699.4887397,47.0,,0.91576087474823,0.4853326678276062,,,,
4991,293,1210.714451196,,1736381699.4948027,47.0,,,,0.9990941882133484,0.0020272161345928907,,
4999,294,1213.654935035,1e-05,1736381702.4351118,,,,,,,,
4999,295,1213.769359902,,1736381702.549747,48.0,0.0015542679466307163,,,,,,
5049,296,1219.773025774,1e-05,1736381708.5532975,,,,,,,,
5049,297,1219.887282927,,1736381708.6676364,48.0,3.379295958438888e-05,,,,,,
5095,298,1227.713734236,,1736381716.4940174,48.0,,0.885869562625885,0.7257975935935974,,,,
5095,299,1227.719569841,,1736381716.4999712,48.0,,,,0.9945651888847351,0.024260131642222404,,
5099,300,1230.074231341,1e-05,1736381718.854183,,,,,,,,
5099,301,1230.189883089,,1736381718.970062,49.0,0.00011771977733587846,,,,,,
5149,302,1236.196237165,1e-05,1736381724.9765394,,,,,,,,
5149,303,1236.31105049,,1736381725.091407,49.0,7.602075493196025e-05,,,,,,
5199,304,1242.294128606,1e-05,1736381731.0744305,,,,,,,,
5199,305,1242.354471476,,1736381731.1348825,49.0,0.11855772882699966,,,,,,
5199,306,1244.634883879,,1736381733.415145,49.0,,0.8913043737411499,0.5789983868598938,,,,
5199,307,1244.640940158,,1736381733.4212997,49.0,,,,0.9957729578018188,0.020787596702575684,,
5249,308,1252.657871189,1e-05,1736381741.4380352,,,,,,,,
5249,309,1252.77216482,,1736381741.552499,50.0,0.0015333221526816487,,,,,,
5299,310,1258.753279101,1e-05,1736381747.533527,,,,,,,,
5299,311,1258.867810086,,1736381747.6481707,50.0,2.2588585125049576e-05,,,,,,
5303,312,1261.560718185,,1736381750.341015,50.0,,0.8804348111152649,0.7690819501876831,,,,
5303,313,1261.566842362,,1736381750.3471973,50.0,,,,0.9954710006713867,0.012510660104453564,,
5349,314,1269.070267237,1e-05,1736381757.8503783,,,,,,,,
5349,315,1269.18419488,,1736381757.964572,51.0,0.0004937134799547493,,,,,,
5399,316,1275.173831954,1e-05,1736381763.9536998,,,,,,,,
5399,317,1275.287840769,,1736381764.067868,51.0,0.0004187601152807474,,,,,,
5407,318,1278.502449213,,1736381767.2827132,51.0,,0.89402174949646,0.5913159251213074,,,,
5407,319,1278.508307631,,1736381767.2887123,51.0,,,,0.9948671460151672,0.017028573900461197,,
5449,320,1285.634729476,1e-05,1736381774.4149387,,,,,,,,
5449,321,1285.74952182,,1736381774.5298545,52.0,0.00317748892121017,,,,,,
5499,322,1291.74168257,1e-05,1736381780.5219448,,,,,,,,
5499,323,1291.855777586,,1736381780.6361904,52.0,8.698316378286108e-05,,,,,,
5511,324,1295.514851448,,1736381784.295105,52.0,,0.89673912525177,0.707535445690155,,,,
5511,325,1295.520847664,,1736381784.30121,52.0,,,,0.9978864789009094,0.0066854567267000675,,
5549,326,1302.067481902,1e-05,1736381790.8476582,,,,,,,,
5549,327,1302.181590123,,1736381790.9618564,53.0,1.3004227184865158e-05,,,,,,
5599,328,1308.176308023,1e-05,1736381796.9565747,,,,,,,,
5599,329,1308.290500412,,1736381797.0708783,53.0,1.1818968232546467e-05,,,,,,
5615,330,1312.426985442,,1736381801.207223,53.0,,0.9130434989929199,0.5946465134620667,,,,
5615,331,1312.432889095,,1736381801.2132425,53.0,,,,0.998792290687561,0.0033729644492268562,,
5649,332,1318.363965833,1e-05,1736381807.144192,,,,,,,,
5649,333,1318.478270131,,1736381807.2586422,54.0,2.745898746070452e-05,,,,,,
5699,334,1324.462009461,1e-05,1736381813.2423584,,,,,,,,
5699,335,1324.576334127,,1736381813.3566787,54.0,0.0003374209627509117,,,,,,
5719,336,1329.194726162,,1736381817.97496,54.0,,0.907608687877655,0.5133263468742371,,,,
5719,337,1329.200936179,,1736381817.9812677,54.0,,,,0.998792290687561,0.004118593875318766,,
5749,338,1334.847289092,1e-05,1736381823.6275074,,,,,,,,
5749,339,1334.961830734,,1736381823.7421966,55.0,5.714426151826046e-06,,,,,,
5799,340,1340.951837447,1e-05,1736381829.732137,,,,,,,,
