trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
3599,147,566.906299538,,1736283281.5698452,2.0,0.10693486779928207,,,,,,
3649,148,572.89541023,1e-05,1736283287.5588975,,,,,,,,
3649,149,573.009851247,,1736283287.6733875,2.0,0.44576162099838257,,,,,,
3699,150,578.992921836,1e-05,1736283293.6564236,,,,,,,,
3699,151,579.107560083,,1736283293.7711065,2.0,0.4749146103858948,,,,,,
3749,152,585.092210215,1e-05,1736283299.755657,,,,,,,,
3749,153,585.206605256,,1736283299.8701513,2.0,0.4480680525302887,,,,,,
3799,154,591.19515809,1e-05,1736283305.8586597,,,,,,,,
3799,155,591.309548041,,1736283305.973112,2.0,0.20384898781776428,,,,,,
3849,156,597.295333269,1e-05,1736283311.9588304,,,,,,,,
3849,157,597.409817977,,1736283312.073381,2.0,0.21937599778175354,,,,,,
3899,158,603.394877948,1e-05,1736283318.0583355,,,,,,,,
3899,159,603.5092848,,1736283318.1728,2.0,0.4008868932723999,,,,,,
3949,160,609.495208594,1e-05,1736283324.158725,,,,,,,,
3949,161,609.609726574,,1736283324.2732813,2.0,0.1341189742088318,,,,,,
3999,162,615.597106704,1e-05,1736283330.2605922,,,,,,,,
3999,163,615.711628099,,1736283330.3751776,2.0,0.10659600794315338,,,,,,
4049,164,621.694062779,1e-05,1736283336.35751,,,,,,,,
4049,165,621.808506299,,1736283336.4720595,2.0,0.23510223627090454,,,,,,
4099,166,627.797763556,1e-05,1736283342.461256,,,,,,,,
4099,167,627.912085908,,1736283342.5756736,2.0,0.4577827453613281,,,,,,
4149,168,633.906065926,1e-05,1736283348.5695133,,,,,,,,
4149,169,634.020556543,,1736283348.6840882,2.0,0.20782475173473358,,,,,,
4199,170,640.004457376,1e-05,1736283354.6679118,,,,,,,,
4199,171,640.11878675,,1736283354.782332,2.0,0.1435917615890503,,,,,,
4220,172,651.428658396,,1736283366.0921526,2.0,,0.8501999974250793,0.5193793177604675,,,,
4220,173,690.662457441,,1736283405.32594,2.0,,,,0.9232222437858582,0.2384350746870041,,
4249,174,696.234246457,1e-05,1736283410.897657,,,,,,,,
